tenant_id,description,amount,type,date,status,client_id
1,Service Payment,684.25,income,2025-04-08,paid,
1,Service Payment,263.57,income,2025-04-25,paid,
1,Service Payment,679.12,income,2025-03-26,paid,
1,Operational Cost,1073.93,expense,2025-09-13,paid,
1,Service Payment,108.74,income,2025-04-30,paid,
1,Service Payment,979.71,income,2025-08-19,paid,
1,Service Payment,641.97,income,2025-01-23,paid,
1,Service Payment,700.59,income,2025-05-25,paid,
1,Operational Cost,982.86,expense,2025-06-08,paid,
1,Service Payment,870.35,income,2025-12-01,paid,
1,Service Payment,995.57,income,2025-11-07,paid,
1,Service Payment,1010.85,income,2025-01-20,paid,
1,Service Payment,905.01,income,2025-08-03,paid,
1,Service Payment,519.10,income,2025-09-18,paid,
1,Operational Cost,583.41,expense,2025-06-21,paid,
1,Operational Cost,164.87,expense,2025-07-06,paid,
1,Operational Cost,282.63,expense,2025-06-17,paid,
1,Service Payment,1096.90,income,2025-11-19,paid,
1,Operational Cost,1044.53,expense,2025-10-17,paid,
1,Service Payment,859.83,income,2025-09-17,paid,
1,Service Payment,517.54,income,2025-04-13,paid,
1,Operational Cost,578.71,expense,2025-02-28,paid,
1,Service Payment,208.44,income,2025-04-27,paid,
1,Service Payment,802.01,income,2025-01-01,paid,
1,Service Payment,163.64,income,2025-05-16,paid,
1,Service Payment,572.28,income,2025-04-23,paid,
1,Service Payment,793.07,income,2025-06-29,paid,
1,Service Payment,556.79,income,2025-04-29,paid,
1,Service Payment,648.53,income,2025-02-18,paid,
1,Service Payment,1098.27,income,2025-10-07,paid,
1,Service Payment,558.87,income,2025-06-04,paid,
1,Service Payment,997.50,income,2025-02-16,paid,
1,Service Payment,118.47,income,2025-10-25,paid,
1,Service Payment,690.81,income,2025-02-15,paid,
1,Operational Cost,1012.53,expense,2025-02-16,paid,
1,Operational Cost,287.62,expense,2025-11-16,paid,
1,Service Payment,209.11,income,2025-03-15,paid,
1,Operational Cost,367.38,expense,2025-01-24,paid,
1,Operational Cost,953.40,expense,2025-11-24,paid,
1,Service Payment,493.78,income,2025-07-18,paid,
1,Operational Cost,186.33,expense,2025-08-25,paid,
1,Service Payment,406.17,income,2025-03-29,paid,
1,Service Payment,410.21,income,2025-05-11,paid,
1,Service Payment,1019.64,income,2025-09-28,paid,
1,Service Payment,197.36,income,2025-04-27,paid,
1,Service Payment,666.45,income,2025-03-22,paid,
1,Operational Cost,611.84,expense,2025-08-08,paid,
1,Operational Cost,738.28,expense,2025-11-20,paid,
1,Service Payment,145.71,income,2025-04-29,paid,
1,Operational Cost,329.16,expense,2025-11-17,paid,
1,Service Payment,1060.73,income,2025-04-07,paid,
1,Service Payment,592.25,income,2025-08-21,paid,
1,Service Payment,774.37,income,2025-02-18,paid,
1,Service Payment,312.27,income,2025-07-27,paid,
1,Service Payment,1098.93,income,2025-04-09,paid,
1,Operational Cost,170.08,expense,2025-05-25,paid,
1,Service Payment,893.46,income,2025-02-03,paid,
1,Service Payment,704.08,income,2025-07-13,paid,
1,Service Payment,505.35,income,2025-11-01,paid,
1,Service Payment,266.32,income,2025-09-10,paid,
1,Service Payment,889.08,income,2025-03-11,paid,
1,Service Payment,562.40,income,2025-07-06,paid,
1,Service Payment,337.99,income,2025-10-31,paid,
1,Service Payment,478.16,income,2025-04-21,paid,
1,Operational Cost,613.06,expense,2025-11-05,paid,
1,Service Payment,946.69,income,2025-01-19,paid,
1,Operational Cost,682.49,expense,2025-10-27,paid,
1,Service Payment,1024.81,income,2025-09-06,paid,
1,Service Payment,652.94,income,2025-08-20,paid,
1,Operational Cost,741.04,expense,2025-11-20,paid,
1,Operational Cost,288.26,expense,2025-07-09,paid,
1,Service Payment,851.90,income,2025-05-01,paid,
1,Service Payment,770.15,income,2025-07-26,paid,
1,Service Payment,207.00,income,2025-06-28,paid,
1,Operational Cost,499.14,expense,2025-05-26,paid,
1,Service Payment,930.13,income,2025-07-12,paid,
1,Service Payment,592.80,income,2025-11-13,paid,
1,Service Payment,933.25,income,2025-10-16,paid,
1,Service Payment,606.20,income,2025-07-03,paid,
1,Operational Cost,665.37,expense,2025-09-09,paid,
1,Operational Cost,588.42,expense,2025-06-20,paid,
1,Service Payment,110.89,income,2025-05-07,paid,
1,Operational Cost,526.92,expense,2025-04-27,paid,
1,Operational Cost,368.39,expense,2025-03-09,paid,
1,Operational Cost,633.74,expense,2025-07-04,paid,
1,Operational Cost,1090.48,expense,2025-07-18,paid,
1,Service Payment,624.76,income,2025-10-09,paid,
1,Operational Cost,667.28,expense,2025-08-23,paid,
1,Service Payment,355.83,income,2025-06-27,paid,
1,Operational Cost,950.53,expense,2025-02-26,paid,
1,Service Payment,465.05,income,2025-08-20,paid,
1,Service Payment,934.40,income,2025-02-15,paid,
1,Operational Cost,547.37,expense,2025-04-16,paid,
1,Service Payment,329.15,income,2025-02-20,paid,
1,Service Payment,399.82,income,2025-10-07,paid,
1,Service Payment,164.24,income,2025-10-15,paid,
1,Service Payment,967.72,income,2025-10-08,paid,
1,Operational Cost,267.82,expense,2025-07-29,paid,
1,Operational Cost,433.05,expense,2025-05-20,paid,
1,Operational Cost,541.60,expense,2025-01-10,paid,
1,Service Payment,1098.83,income,2025-05-05,paid,
1,Service Payment,689.30,income,2025-05-24,paid,
1,Operational Cost,312.31,expense,2025-12-10,paid,
1,Service Payment,382.01,income,2025-03-14,paid,
1,Service Payment,463.01,income,2025-04-19,paid,
1,Operational Cost,896.68,expense,2025-04-10,paid,
1,Service Payment,375.61,income,2025-06-03,paid,
1,Service Payment,122.96,income,2025-01-06,paid,
1,Service Payment,576.92,income,2025-03-05,paid,
1,Service Payment,278.09,income,2025-03-27,paid,
1,Service Payment,490.29,income,2025-04-06,paid,
1,Service Payment,244.05,income,2025-03-11,paid,
1,Service Payment,148.55,income,2025-07-27,paid,
1,Operational Cost,710.81,expense,2025-04-01,paid,
1,Operational Cost,280.13,expense,2025-08-03,paid,
1,Operational Cost,921.88,expense,2025-12-06,paid,
1,Service Payment,1063.02,income,2025-04-17,paid,
1,Service Payment,226.05,income,2025-10-24,paid,
1,Service Payment,1071.76,income,2025-01-27,paid,
1,Service Payment,1087.06,income,2025-01-29,paid,
1,Operational Cost,434.65,expense,2025-09-04,paid,
1,Operational Cost,452.65,expense,2025-07-29,paid,
1,Service Payment,693.54,income,2025-04-06,paid,
1,Service Payment,192.50,income,2025-08-20,paid,
1,Operational Cost,396.63,expense,2025-09-02,paid,
1,Service Payment,730.57,income,2025-01-09,paid,
1,Service Payment,636.89,income,2025-08-12,paid,
1,Service Payment,1013.32,income,2025-03-22,paid,
1,Operational Cost,356.15,expense,2025-11-03,paid,
1,Service Payment,906.84,income,2025-04-25,paid,
1,Service Payment,645.92,income,2025-05-11,paid,
1,Service Payment,774.50,income,2025-06-09,paid,
1,Operational Cost,526.36,expense,2025-10-14,paid,
1,Service Payment,481.30,income,2025-04-17,paid,
1,Operational Cost,859.51,expense,2025-02-24,paid,
1,Operational Cost,1010.14,expense,2025-02-11,paid,
1,Service Payment,495.83,income,2025-03-09,paid,
1,Service Payment,494.02,income,2025-03-04,paid,
1,Service Payment,229.75,income,2025-10-08,paid,
1,Operational Cost,922.30,expense,2025-11-23,paid,
1,Service Payment,336.07,income,2025-06-10,paid,
1,Service Payment,418.21,income,2025-07-16,paid,
1,Operational Cost,906.36,expense,2025-08-14,paid,
1,Operational Cost,312.97,expense,2025-03-19,paid,
1,Service Payment,600.50,income,2025-11-20,paid,
1,Service Payment,452.62,income,2025-03-21,paid,
1,Service Payment,1092.57,income,2025-06-27,paid,
1,Service Payment,437.74,income,2025-05-18,paid,
1,Service Payment,700.69,income,2025-09-16,paid,
1,Operational Cost,667.62,expense,2025-04-21,paid,
1,Service Payment,680.13,income,2025-04-20,paid,
1,Service Payment,364.87,income,2025-11-27,paid,
1,Operational Cost,508.21,expense,2025-02-23,paid,
1,Operational Cost,738.12,expense,2025-09-13,paid,
1,Service Payment,770.52,income,2025-12-05,paid,
1,Operational Cost,220.08,expense,2025-04-14,paid,
1,Service Payment,642.56,income,2025-09-24,paid,
1,Operational Cost,876.80,expense,2025-02-26,paid,
1,Operational Cost,984.83,expense,2025-09-24,paid,
1,Service Payment,328.27,income,2025-03-14,paid,
1,Operational Cost,296.38,expense,2025-07-04,paid,
1,Operational Cost,645.34,expense,2025-04-27,paid,
1,Operational Cost,621.33,expense,2025-02-02,paid,
1,Service Payment,442.32,income,2025-04-28,paid,
1,Service Payment,270.31,income,2025-08-02,paid,
1,Operational Cost,231.23,expense,2025-08-25,paid,
1,Operational Cost,648.76,expense,2025-11-14,paid,
1,Service Payment,155.07,income,2025-03-10,paid,
1,Service Payment,943.68,income,2025-03-28,paid,
1,Service Payment,589.38,income,2025-10-05,paid,
1,Operational Cost,388.99,expense,2025-08-22,paid,
1,Service Payment,1037.14,income,2025-10-14,paid,
1,Service Payment,1083.34,income,2025-11-23,paid,
1,Service Payment,697.12,income,2025-03-23,paid,
1,Service Payment,470.89,income,2025-10-31,paid,
1,Operational Cost,716.50,expense,2025-06-19,paid,
1,Operational Cost,341.78,expense,2025-07-04,paid,
1,Service Payment,980.39,income,2025-01-18,paid,
1,Operational Cost,938.87,expense,2025-07-01,paid,
1,Service Payment,609.60,income,2025-08-12,paid,
1,Service Payment,985.16,income,2025-06-09,paid,
1,Service Payment,766.98,income,2025-08-14,paid,
1,Operational Cost,999.04,expense,2025-05-17,paid,
1,Operational Cost,669.45,expense,2025-09-24,paid,
1,Service Payment,396.74,income,2025-02-02,paid,
1,Service Payment,281.28,income,2025-09-16,paid,
1,Operational Cost,884.67,expense,2025-05-10,paid,
1,Service Payment,1007.78,income,2025-11-11,paid,
1,Operational Cost,644.29,expense,2025-04-04,paid,
1,Service Payment,201.04,income,2025-08-24,paid,
1,Service Payment,1098.20,income,2025-06-10,paid,
1,Service Payment,729.70,income,2025-01-20,paid,
1,Operational Cost,911.25,expense,2025-10-16,paid,
1,Service Payment,1047.68,income,2025-01-26,paid,
1,Service Payment,162.52,income,2025-06-25,paid,
1,Operational Cost,777.60,expense,2025-11-07,paid,
1,Service Payment,835.62,income,2025-05-31,paid,
1,Service Payment,1072.60,income,2025-09-19,paid,
1,Operational Cost,949.08,expense,2025-01-31,paid,
1,Operational Cost,562.34,expense,2025-07-29,paid,
1,Operational Cost,277.84,expense,2025-10-29,paid,
1,Service Payment,636.79,income,2025-03-13,paid,
1,Service Payment,388.77,income,2025-11-01,paid,
1,Service Payment,1030.39,income,2025-04-18,paid,
1,Service Payment,745.00,income,2025-06-03,paid,
1,Operational Cost,1040.02,expense,2025-02-02,paid,
1,Service Payment,664.33,income,2025-03-03,paid,
1,Operational Cost,142.04,expense,2025-03-28,paid,
1,Operational Cost,306.36,expense,2025-09-11,paid,
1,Service Payment,329.05,income,2025-06-01,paid,
1,Service Payment,162.53,income,2025-11-02,paid,
1,Service Payment,921.85,income,2025-05-03,paid,
1,Operational Cost,761.26,expense,2025-09-13,paid,
1,Service Payment,784.92,income,2025-06-16,paid,
1,Operational Cost,326.43,expense,2025-10-02,paid,
1,Operational Cost,377.81,expense,2025-09-11,paid,
1,Service Payment,463.80,income,2025-06-24,paid,
1,Service Payment,153.16,income,2025-08-19,paid,
1,Service Payment,215.93,income,2025-01-19,paid,
1,Service Payment,1066.59,income,2025-01-04,paid,
1,Service Payment,519.87,income,2025-03-27,paid,
1,Service Payment,615.13,income,2025-03-12,paid,
1,Service Payment,721.13,income,2025-04-24,paid,
1,Service Payment,881.29,income,2025-05-02,paid,
1,Service Payment,307.36,income,2025-08-27,paid,
1,Operational Cost,760.39,expense,2025-03-25,paid,
1,Service Payment,1044.84,income,2025-02-24,paid,
1,Service Payment,435.75,income,2025-07-02,paid,
1,Service Payment,867.91,income,2025-07-26,paid,
1,Service Payment,1014.47,income,2025-07-16,paid,
1,Operational Cost,494.77,expense,2025-04-02,paid,
1,Service Payment,684.55,income,2025-09-26,paid,
1,Service Payment,338.54,income,2025-07-03,paid,
1,Service Payment,768.78,income,2025-03-23,paid,
1,Service Payment,608.67,income,2025-05-24,paid,
1,Service Payment,222.35,income,2025-11-22,paid,
1,Service Payment,234.01,income,2025-05-04,paid,
1,Service Payment,213.62,income,2025-07-22,paid,
1,Service Payment,862.90,income,2025-09-18,paid,
1,Operational Cost,1047.06,expense,2025-08-14,paid,
1,Service Payment,1042.36,income,2025-02-15,paid,
1,Operational Cost,713.02,expense,2025-04-14,paid,
1,Service Payment,596.18,income,2025-10-20,paid,
1,Operational Cost,272.43,expense,2025-10-01,paid,
1,Operational Cost,1043.10,expense,2025-10-15,paid,
1,Service Payment,1053.86,income,2025-04-01,paid,
1,Service Payment,801.88,income,2025-11-25,paid,
1,Service Payment,863.97,income,2025-04-06,paid,
1,Service Payment,277.99,income,2025-08-04,paid,
1,Service Payment,435.87,income,2025-12-10,paid,
1,Operational Cost,685.84,expense,2025-05-25,paid,
1,Operational Cost,475.89,expense,2025-11-23,paid,
1,Service Payment,272.23,income,2025-08-04,paid,
1,Service Payment,938.23,income,2025-08-09,paid,
1,Service Payment,477.15,income,2025-05-15,paid,
1,Operational Cost,1030.94,expense,2025-02-20,paid,
1,Service Payment,521.25,income,2025-03-25,paid,
1,Operational Cost,381.74,expense,2025-03-03,paid,
1,Service Payment,528.99,income,2025-01-09,paid,
1,Service Payment,869.83,income,2025-07-04,paid,
1,Service Payment,148.94,income,2025-04-23,paid,
1,Operational Cost,630.64,expense,2025-11-04,paid,
1,Service Payment,421.16,income,2025-09-13,paid,
1,Service Payment,601.83,income,2025-08-01,paid,
1,Operational Cost,553.88,expense,2025-07-25,paid,
1,Service Payment,883.91,income,2025-08-19,paid,
1,Service Payment,789.30,income,2025-02-28,paid,
1,Service Payment,659.04,income,2025-01-07,paid,
1,Service Payment,369.48,income,2025-11-01,paid,
1,Service Payment,113.14,income,2025-11-13,paid,
1,Service Payment,574.02,income,2025-02-07,paid,
1,Service Payment,441.78,income,2025-04-14,paid,
1,Service Payment,487.53,income,2025-09-23,paid,
1,Service Payment,507.88,income,2025-04-03,paid,
1,Service Payment,884.08,income,2025-07-05,paid,
1,Operational Cost,197.35,expense,2025-09-20,paid,
1,Service Payment,108.73,income,2025-10-03,paid,
1,Service Payment,514.19,income,2025-10-07,paid,
1,Service Payment,907.13,income,2025-06-17,paid,
1,Service Payment,644.85,income,2025-09-08,paid,
1,Service Payment,1090.11,income,2025-05-28,paid,
1,Operational Cost,796.05,expense,2025-07-24,paid,
1,Service Payment,334.91,income,2025-01-06,paid,
1,Operational Cost,659.24,expense,2025-01-17,paid,
1,Operational Cost,1056.83,expense,2025-08-15,paid,
1,Service Payment,945.59,income,2025-04-29,paid,
1,Service Payment,536.27,income,2025-08-24,paid,
1,Service Payment,710.76,income,2025-08-20,paid,
1,Service Payment,269.31,income,2025-09-01,paid,
1,Service Payment,162.10,income,2025-09-08,paid,
1,Service Payment,703.10,income,2025-09-22,paid,
1,Operational Cost,301.13,expense,2025-09-15,paid,
1,Service Payment,521.34,income,2025-02-26,paid,
1,Service Payment,1005.92,income,2025-11-21,paid,
1,Service Payment,531.47,income,2025-02-27,paid,
1,Service Payment,821.99,income,2025-05-06,paid,
1,Service Payment,469.70,income,2025-09-25,paid,
1,Service Payment,287.65,income,2025-11-10,paid,
1,Service Payment,263.44,income,2025-08-04,paid,
1,Service Payment,483.38,income,2025-10-17,paid,
1,Service Payment,1061.96,income,2025-12-06,paid,
1,Service Payment,832.63,income,2025-05-29,paid,
1,Service Payment,1004.57,income,2025-10-07,paid,
1,Service Payment,642.28,income,2025-02-21,paid,
1,Service Payment,714.45,income,2025-06-15,paid,
1,Service Payment,278.28,income,2025-03-02,paid,
1,Service Payment,549.43,income,2025-05-19,paid,
1,Service Payment,460.24,income,2025-08-09,paid,
1,Service Payment,856.29,income,2025-02-04,paid,
1,Service Payment,817.95,income,2025-09-11,paid,
1,Operational Cost,952.30,expense,2025-08-17,paid,
1,Service Payment,904.37,income,2025-02-25,paid,
1,Service Payment,181.79,income,2025-02-18,paid,
1,Service Payment,374.66,income,2025-06-06,paid,
1,Service Payment,555.25,income,2025-07-16,paid,
1,Service Payment,985.86,income,2025-09-25,paid,
1,Service Payment,843.46,income,2025-10-09,paid,
1,Operational Cost,814.80,expense,2025-02-19,paid,
1,Service Payment,276.82,income,2025-02-28,paid,
1,Operational Cost,1023.70,expense,2025-08-25,paid,
1,Service Payment,411.43,income,2025-08-25,paid,
1,Operational Cost,451.58,expense,2025-06-12,paid,
1,Service Payment,812.95,income,2025-08-24,paid,
1,Operational Cost,645.29,expense,2025-02-21,paid,
1,Operational Cost,712.09,expense,2025-07-05,paid,
1,Service Payment,182.79,income,2025-08-03,paid,
1,Service Payment,150.09,income,2025-02-06,paid,
1,Service Payment,1042.97,income,2025-01-05,paid,
1,Service Payment,693.97,income,2025-10-05,paid,
1,Operational Cost,780.47,expense,2025-10-13,paid,
1,Service Payment,206.20,income,2025-02-25,paid,
1,Operational Cost,588.18,expense,2025-08-26,paid,
1,Service Payment,691.99,income,2025-11-30,paid,
1,Service Payment,755.48,income,2025-10-18,paid,
1,Operational Cost,1046.23,expense,2025-03-16,paid,
1,Service Payment,253.52,income,2025-05-25,paid,
1,Service Payment,863.01,income,2025-01-20,paid,
1,Service Payment,420.78,income,2025-01-05,paid,
1,Service Payment,147.94,income,2025-10-20,paid,
1,Service Payment,763.20,income,2025-07-20,paid,
1,Service Payment,886.71,income,2025-11-07,paid,
1,Service Payment,669.33,income,2025-11-18,paid,
1,Service Payment,768.89,income,2025-05-07,paid,
1,Service Payment,694.29,income,2025-02-27,paid,
1,Operational Cost,405.69,expense,2025-04-16,paid,
1,Operational Cost,936.81,expense,2025-05-20,paid,
1,Operational Cost,731.10,expense,2025-03-27,paid,
1,Operational Cost,616.28,expense,2025-06-05,paid,
1,Service Payment,247.46,income,2025-06-19,paid,
1,Service Payment,277.42,income,2025-10-02,paid,
1,Operational Cost,1074.12,expense,2025-07-18,paid,
1,Service Payment,900.31,income,2025-07-27,paid,
1,Service Payment,405.68,income,2025-09-04,paid,
1,Service Payment,683.16,income,2025-10-18,paid,
1,Operational Cost,715.08,expense,2025-12-04,paid,
1,Operational Cost,812.62,expense,2025-05-29,paid,
1,Service Payment,168.02,income,2025-02-18,paid,
1,Operational Cost,571.74,expense,2025-02-05,paid,
1,Service Payment,945.79,income,2025-07-20,paid,
1,Service Payment,733.65,income,2025-02-21,paid,
1,Service Payment,700.05,income,2025-08-27,paid,
1,Service Payment,358.11,income,2025-11-04,paid,
1,Service Payment,561.09,income,2025-10-17,paid,
